kode_pum,kode_bps,nama
53.02.08,5304100,Amanatun Selatan
53.02.15,5304101,Boking
53.02.17,5304102,Nunkolo
53.02.24,5304103,Noebana
53.02.25,5304104,Santian
53.02.09,5304110,Amanatun Utara
53.02.16,5304111,Toianas
53.02.23,5304112,Kok Baun
53.03.02,5305010,Miomaffo Barat
53.03.11,5305011,Miomaffo Tengah
53.03.12,5305012,Musi
53.03.13,5305013,Mutis
53.03.01,5305020,Miomaffo Timur
53.03.04,5305021,Noemuti
53.03.14,5305022,Bikomi Selatan
53.03.15,5305023,Bikomi Tengah
53.03.16,5305024,Bikomi Nilulat
53.03.17,5305025,Bikomi Utara
53.03.18,5305026,Naibenu
53.03.10,5305027,Noemuti Timur
53.03.05,5305030,Kota Kefamenanu
53.03.08,5305040,Insana
53.03.09,5305041,Insana Utara
53.03.20,5305042,Insana Barat
53.03.21,5305043,Insana Tengah
53.03.19,5305044,Insana Fafinesu
53.03.03,5305050,Biboki Selatan
53.03.22,5305051,Biboki Tan Pah
53.03.23,5305052,Biboki Moenleu
53.03.06,5305060,Biboki Utara
53.03.07,5305061,Biboki Anleu
53.03.24,5305062,Biboki Feotleu
53.04.13,5306032,Raimanuk
53.04.04,5306050,Tasifeto Barat
53.04.05,5306051,Kakuluk Mesak
53.04.23,5306052,Nanaet Duabesi
53.04.12,5306060,Kota Atambua
53.04.21,5306061,Atambua Barat
53.04.22,5306062,Atambua Selatan
53.04.02,5306070,Tasifeto Timur
53.04.03,5306071,Raihat
53.04.17,5306072,Lasiolat
53.04.01,5306080,Lamaknen
53.04.18,5306081,Lamaknen Selatan
53.05.06,5307010,Pantar
53.05.09,5307011,Pantar Barat
53.05.14,5307012,Pantar Timur
53.05.17,5307013,Pantar Barat Laut
53.05.16,5307014,Pantar Tengah
53.05.03,5307020,Alor Barat Daya
53.05.12,5307021,Mataru
53.05.18,5307022,Abad Selatan
53.05.04,5307030,Alor Selatan
53.05.05,5307040,Alor Timur
53.05.08,5307041,Alor Timur Laut
53.05.13,5307042,Pureman
53.05.01,5307050,Teluk Mutiara
53.05.10,5307051,Kabola
53.05.02,5307060,Alor Barat Laut
53.05.07,5307061,Alor Tengah Utara
53.05.11,5307062,Pulau Pura
53.05.15,5307063,Lembur
53.13.01,5308010,Naga Wutung
53.13.08,5308011,Wulandoni
53.13.02,5308020,Atadei
53.13.03,5308030,Ile Ape
53.13.09,5308031,Ile Ape Timur
53.13.04,5308040,Lebatukan
53.13.05,5308050,Nubatukan
53.13.06,5308060,Omesuri
53.13.07,5308070,Buyasuri
53.06.01,5309010,Wulanggitang
53.06.02,5309011,Titehena
53.06.16,5309012,Ile Bura
53.06.05,5309020,Tanjung Bunga
53.06.15,5309021,Lewolema
53.06.03,5309030,Larantuka
53.06.04,5309031,Ile Mandiri
53.06.14,5309032,Demon Pagong
53.06.06,5309040,Solor Barat
53.06.19,5309041,Solor Selatan
53.06.07,5309050,Solor Timur
53.06.08,5309060,Adonara Barat
53.06.09,5309061,Wotan Ulumando
53.06.18,5309062,Adonara Tengah
53.06.10,5309070,Adonara Timur
53.06.13,5309071,Ile Boleng
53.06.12,5309072,Witihama
53.06.11,5309073,Kelubagolit
53.06.17,5309074,Adonara
53.07.01,5310010,Paga
53.07.02,5310011,Mego
53.07.17,5310012,Tana Wawo
53.07.03,5310020,Lela
53.07.11,5310030,Bola
53.07.20,5310031,Doreng
53.07.21,5310032,Mapitara
53.07.08,5310040,Talibura
53.07.09,5310041,Waigete
53.07.13,5310042,Waiblama
53.07.10,5310050,Kewapante
53.07.18,5310051,Hewokloang
53.07.19,5310052,Kangae
53.07.06,5310061,Palue
53.07.16,5310062,Koting
53.07.07,5310063,Nelle
53.07.04,5310070,Nita
53.07.12,5310071,Magepanda
53.07.05,5310080,Alok
53.07.14,5310081,Alok Barat
53.07.15,5310082,Alok Timur
53.08.01,5311010,Nangapanda
53.08.02,5311011,Pulau Ende
53.08.11,5311012,Maukaro
53.08.03,5311020,Ende
53.08.04,5311030,Ende Selatan
53.08.20,5311031,Ende Timur
53.08.19,5311032,Ende Tengah
53.08.18,5311033,Ende Utara
53.08.05,5311040,Ndona
53.08.16,5311041,Ndona Timur
53.08.08,5311050,Wolowaru
53.08.09,5311051,Wolojita
53.08.12,5311052,Lio Timur
53.08.14,5311053,Kelimutu
53.08.17,5311054,Ndori
53.08.10,5311060,Maurole
53.08.13,5311061,Kota Baru
53.08.15,5311062,Detukeli
53.08.21,5311063,Lepembusu Kelisoke
53.08.06,5311070,Detusoko
53.08.07,5311071,Wewaria
53.09.01,5312010,Aimere
53.09.12,5312011,Jerebuu
53.09.20,5312012,Inerie
53.09.06,5312020,Bajawa
53.09.02,5312030,Golewa
53.09.18,5312031,Golewa Selatan
53.09.19,5312032,Golewa Barat
53.09.15,5312070,Bajawa Utara
53.09.07,5312071,Soa
53.09.09,5312080,Riung
53.09.14,5312081,Riung Barat
53.09.16,5312082,Wolomeze
53.10.05,5313040,Satar Mese
53.10.13,5313041,Satar Mese Barat
53.10.18,5313042,Satar Mese Utara
53.10.12,5313110,Langke Rembong
53.10.03,5313120,Ruteng
53.10.01,5313121,Wae Rii
53.10.15,5313122,Lelak
53.10.14,5313123,Rahong Utara
53.10.06,5313130,Cibal
53.10.17,5313131,Cibal Barat
53.10.11,5313140,Reok
53.10.16,5313141,Reok Barat
53.14.01,5314010,Rote Barat Daya
53.14.02,5314020,Rote Barat Laut
53.14.11,5314021,Loaholu
53.14.03,5314030,Lobalain
53.14.04,5314040,Rote Tengah
53.14.08,5314041,Rote Selatan
53.14.05,5314050,Pantai Baru
53.14.06,5314060,Rote Timur
53.14.10,5314061,Landu Leko
53.14.07,5314070,Rote Barat
53.14.09,5314071,Ndao Nuse
53.15.05,5315010,Komodo
53.15.06,5315011,Boleng
53.15.04,5315020,Sano Nggoang
53.15.10,5315021,Mbeliling
53.15.03,5315030,Lembor
53.15.07,5315031,Welak
53.15.09,5315032,Lembor Selatan
53.15.02,5315040,Kuwus
53.15.08,5315041,Ndoso
53.15.12,5315042,Kuwus Barat
53.15.01,5315050,Macang Pacar
53.15.11,5315051,Pacar
53.17.01,5316010,Katiku Tana
53.17.05,5316011,Katiku Tana Selatan
53.17.02,5316020,Umbu Ratu Nggay Barat
53.17.04,5316030,Umbu Ratu Nggay
53.17.06,5316031,Umbu Ratu Nggay Tengah
53.17.03,5316040,Mamboro
53.18.06,5317010,Kodi Bangedo
53.18.11,5317011,Kodi Balaghar
53.18.07,5317020,Kodi
53.18.08,5317030,Kodi Utara
53.18.05,5317040,Wewewa Selatan
53.18.04,5317050,Wewewa Barat
53.18.03,5317060,Wewewa Timur
53.18.10,5317061,Wewewa Tengah
53.18.02,5317070,Wewewa Utara
53.18.01,5317080,Loura
53.18.09,5317081,Kota Tambolaka
53.16.04,5318010,Mauponggo
53.16.06,5318020,Keo Tengah
53.16.02,5318030,Nangaroro
53.16.03,5318040,Boawae
53.16.07,5318050,Aesesa Selatan
53.16.01,5318060,Aesesa
53.16.05,5318070,Wolowae
53.19.01,5319010,Borong
53.19.07,5319011,Rana Mese
53.19.06,5319020,Kota Komba
53.19.10,5319021,Kota Komba Utara
53.19.05,5319030,Elar
53.19.09,5319031,Elar Selatan
53.19.04,5319040,Sambi Rampas
53.19.12,5319041,Congkar
53.19.02,5319050,Lamba Leda Selatan
53.19.08,5319051,Lamba Leda Timur
53.19.03,5319060,Lamba Leda
53.19.11,5319061,Lamba Leda Utara
53.20.06,5320010,Raijua
53.20.05,5320020,Hawu Mehara
53.20.04,5320030,Sabu Liae
53.20.01,5320040,Sabu Barat
53.20.02,5320050,Sabu Tengah
53.20.03,5320060,Sabu Timur
53.21.03,5321010,Wewiku
53.21.02,5321020,Malaka Barat
53.21.04,5321030,Weliman
53.21.05,5321040,Rinhat
53.21.06,5321050,Io Kufeu
53.21.07,5321060,Sasitamean
53.21.01,5321070,Malaka Tengah
53.21.12,5321080,Botin Leobele
53.21.08,5321090,Laenmanen
53.21.09,5321100,Malaka Timur
53.21.11,5321110,Kobalima
53.21.10,5321120,Kobalima Timur
53.71.01,5371010,Alak
53.71.02,5371020,Maulafa
53.71.04,5371030,Oebobo
53.71.05,5371031,Kota Raja
53.71.03,5371040,Kelapa Lima
53.71.06,5371041,Kota Lama
61.01.07,6101010,Selakau
61.01.19,6101011,Selakau Timur
61.01.05,6101020,Pemangkat
61.01.13,6101021,Semparuk
61.01.18,6101022,Salatiga
61.01.04,6101030,Tebas
61.01.12,6101031,Tekarang
61.01.01,6101040,Sambas
61.01.10,6101041,Subah
61.01.15,6101042,Sebawi
61.01.14,6101043,Sajad
61.01.03,6101050,Jawai
61.01.16,6101051,Jawai Selatan
61.01.02,6101060,Teluk Keramat
61.01.11,6101061,Galing
61.01.17,6101062,Tangaran
61.01.06,6101070,Sejangkung
61.01.09,6101080,Sajingan Besar
61.01.08,6101090,Paloh
61.07.01,6102010,Sungai Raya
61.07.11,6102011,Capkala
61.07.15,6102012,Sungai Raya Kepulauan
61.07.02,6102030,Samalantan
61.07.08,6102031,Monterado
61.07.16,6102032,Lembah Bawang
61.07.04,6102040,Bengkayang
61.07.09,6102041,Teriak
61.07.14,6102042,Sungai Betung
61.07.03,6102050,Ledo
61.07.10,6102051,Suti Semarang
61.07.13,6102052,Lumar
61.07.06,6102060,Sanggau Ledo
61.07.17,6102061,Tujuh Belas
61.07.05,6102070,Seluas
61.07.07,6102080,Jagoi Babang
61.07.12,6102081,Siding
61.08.10,6103020,Sebangki
61.08.01,6103030,Ngabang
61.08.11,6103031,Jelimpo
61.08.07,6103040,Sengah Temila
61.08.04,6103050,Mandor
61.08.03,6103060,Menjalin
61.08.02,6103070,Mempawah Hulu
61.08.13,6103071,Sompak
61.08.06,6103080,Menyuke
61.08.12,6103081,Banyuke Hulu
61.08.08,6103090,Meranti
61.08.09,6103100,Kuala Behe
61.08.05,6103110,Air Besar
61.02.08,6104080,Jongkat
61.02.15,6104081,Segedong
61.02.07,6104090,Sungai Pinyuh
61.02.16,6104091,Anjongan
61.02.01,6104100,Mempawah Hilir
61.02.18,6104101,Mempawah Timur
61.02.12,6104110,Sungai Kunyit
61.02.06,6104120,Toho
61.02.17,6104121,Sadaniang
61.03.13,6105010,Toba
61.03.20,6105020,Meliau
61.03.01,6105060,Kapuas
61.03.02,6105070,Mukok
61.03.04,6105120,Jangkang
61.03.05,6105130,Bonti
61.03.09,6105140,Parindu
61.03.11,6105150,Tayan Hilir
61.03.12,6105160,Balai
61.03.10,6105170,Tayan Hulu
61.03.08,6105180,Kembayan
61.03.06,6105190,Beduai
61.03.03,6105200,Noyan
61.03.07,6105210,Sekayam
61.03.21,6105220,Entikong
61.04.04,6106010,Kendawangan
61.04.03,6106020,Manis Mata
61.04.02,6106030,Marau
61.04.22,6106031,Singkup
61.04.21,6106032,Air Upas
61.04.14,6106040,Jelai Hulu
61.04.13,6106050,Tumbang Titi
61.04.24,6106051,Pemahan
61.04.25,6106052,Sungai Melayu Rayak
61.04.12,6106060,Matan Hilir Selatan
61.04.18,6106061,Benua Kayong
61.04.01,6106070,Matan Hilir Utara
61.04.16,6106071,Delta Pawan
61.04.17,6106072,Muara Pawan
61.04.11,6106090,Nanga Tayap
61.04.05,6106100,Sandai
61.04.19,6106101,Hulu Sungai
61.04.07,6106110,Sungai Laur
61.04.08,6106120,Simpang Hulu
61.04.20,6106121,Simpang Dua
61.05.14,6107060,Serawai
61.05.15,6107070,Ambalau
61.05.09,6107080,Kayan Hulu
61.05.03,6107110,Sepauk
61.05.02,6107120,Tempunak
61.05.20,6107130,Sungai Tebelian
61.05.01,6107140,Sintang
61.05.07,6107150,Dedai
61.05.08,6107160,Kayan Hilir
61.05.19,6107170,Kelam Permai
61.05.21,6107180,Binjai Hulu
61.05.04,6107190,Ketungau Hilir
61.05.05,6107200,Ketungau Tengah
61.05.06,6107210,Ketungau Hulu
61.06.15,6108010,Silat Hilir
61.06.16,6108020,Silat Hulu
61.06.08,6108030,Hulu Gurung
61.06.06,6108040,Bunut Hulu
61.06.20,6108050,Mentebah
61.06.02,6108060,Bika
61.06.18,6108070,Kalis
61.06.17,6108080,Putussibau Selatan
61.06.03,6108090,Embaloh Hilir
61.06.05,6108100,Bunut Hilir
61.06.19,6108110,Boyan Tanjung
61.06.21,6108120,Pengkadan
61.06.07,6108130,Jongkong
61.06.09,6108140,Selimbau
61.06.22,6108150,Suhaid
61.06.11,6108160,Seberuang
61.06.10,6108170,Semitau
61.06.13,6108180,Empanang
61.06.23,6108190,Puring Kencana
61.06.14,6108200,Badau
61.06.12,6108210,Batang Lupar
61.06.04,6108220,Embaloh Hulu
61.06.01,6108230,Putussibau Utara
61.09.04,6109010,Nanga Mahap
61.09.03,6109020,Nanga Taman
61.09.02,6109030,Sekadau Hulu
61.09.01,6109040,Sekadau Hilir
61.09.05,6109050,Belitang Hilir
61.09.07,6109060,Belitang
61.09.06,6109070,Belitang Hulu
61.10.07,6110010,Sokan
61.10.06,6110020,Tanah Pinoh
61.10.11,6110021,Tanah Pinoh Barat
61.10.05,6110030,Sayan
61.10.01,6110040,Belimbing
61.10.10,6110041,Belimbing Hulu
61.10.02,6110050,Nanga Pinoh
61.10.09,6110051,Pinoh Selatan
61.10.08,6110052,Pinoh Utara
61.10.03,6110060,Ella Hilir
61.10.04,6110070,Menukung
61.11.04,6111010,Pulau Maya
61.11.06,6111011,Kepulauan Karimata
61.11.01,6111020,Sukadana
61.11.02,6111030,Simpang Hilir
61.11.03,6111040,Teluk Batang
61.11.05,6111050,Seponti
61.12.05,6112010,Batu Ampar
61.12.04,6112020,Terentang
61.12.06,6112030,Kubu
61.12.08,6112040,Teluk Pakedai
61.12.09,6112050,Sungai Kakap
61.12.07,6112060,Rasau Jaya
61.12.01,6112070,Sungai Raya
61.12.03,6112080,Sungai Ambawang
61.12.02,6112090,Kuala Mandor B
61.71.01,6171010,Pontianak Selatan
61.71.06,6171011,Pontianak Tenggara
61.71.02,6171020,Pontianak Timur
61.71.03,6171030,Pontianak Barat
61.71.05,6171031,Pontianak Kota
61.71.04,6171040,Pontianak Utara
61.72.05,6172010,Singkawang Selatan
61.72.03,6172020,Singkawang Timur
61.72.04,6172030,Singkawang Utara
61.72.02,6172040,Singkawang Barat
61.72.01,6172050,Singkawang Tengah
62.01.03,6201040,Kotawaringin Lama
62.01.02,6201050,Arut Selatan
62.01.01,6201060,Kumai
62.01.06,6201061,Pangkalan Banteng
62.01.05,6201062,Pangkalan Lada
62.01.04,6201070,Arut Utara
62.02.08,6202020,Mentaya Hilir Selatan
62.02.11,6202021,Teluk Sampit
62.02.09,6202050,Pulau Hanaut
62.02.06,6202060,Mentawa Baru Ketapang
62.02.12,6202061,Seranau
62.02.07,6202070,Mentaya Hilir Utara
62.02.01,6202110,Kota Besi
62.02.14,6202111,Telawang
62.02.05,6202120,Baamang
62.02.02,6202190,Cempaga
62.02.13,6202191,Cempaga Hulu
62.02.04,6202200,Parenggean
62.02.16,6202201,Tualan Hulu
62.02.03,6202210,Mentaya Hulu
62.02.15,6202211,Bukit Santuai
62.02.10,6202230,Antang Kalang
62.02.17,6202231,Telaga Antang
62.03.04,6203020,Kapuas Kuala
62.03.13,6203021,Tamban Catur
62.03.03,6203030,Kapuas Timur
62.03.01,6203040,Selat
62.03.17,6203041,Bataguh
62.03.08,6203070,Basarang
62.03.02,6203080,Kapuas Hilir
62.03.06,6203090,Pulau Petak
62.03.07,6203100,Kapuas Murung
62.03.16,6203101,Dadahup
62.03.05,6203110,Kapuas Barat
62.03.09,6203150,Mantangai
62.03.10,6203160,Timpah
62.03.11,6203170,Kapuas Tengah
62.03.14,6203171,Pasak Talawang
62.03.12,6203180,Kapuas Hulu
62.03.15,6203181,Mandau Talawang
62.04.01,6204010,Jenamas
62.04.02,6204020,Dusun Hilir
62.04.03,6204030,Karau Kuala
62.04.06,6204040,Dusun Selatan
62.04.04,6204050,Dusun Utara
62.04.05,6204060,Gn. Bintang Awai
62.05.01,6205010,Montallat
62.05.02,6205020,Gunung Timang
62.05.03,6205030,Gunung Purei
62.05.04,6205040,Teweh Timur
62.05.05,6205050,Teweh Tengah
62.05.07,6205051,Teweh Baru
62.05.08,6205052,Teweh Selatan
62.05.06,6205060,Lahei
62.05.09,6205061,Lahei Barat
62.08.02,6206010,Jelai
62.08.04,6206011,Pantai Lunci
62.08.01,6206020,Sukamara
62.08.03,6206030,Balai Riam
62.08.05,6206031,Permata Kecubung
62.09.03,6207010,Bulik
62.09.06,6207011,Sematu Jaya
62.09.05,6207012,Menthobi Raya
62.09.04,6207013,Bulik Timur
62.09.01,6207020,Lamandau
62.09.07,6207021,Belantikan Raya
62.09.02,6207030,Delang
62.09.08,6207031,Batang Kawa
62.07.01,6208010,Seruyan Hilir
62.07.06,6208011,Seruyan Hilir Timur
62.07.03,6208020,Danau Sembuluh
62.07.07,6208021,Seruyan Raya
62.07.04,6208030,Hanau
62.07.08,6208031,Danau Seluluk
62.07.02,6208040,Seruyan Tengah
62.07.09,6208041,Batu Ampar
62.07.05,6208050,Seruyan Hulu
62.07.10,6208051,Suling Tambun
62.06.10,6209010,Katingan Kuala
62.06.09,6209020,Mendawai
62.06.01,6209030,Kamipang
62.06.11,6209040,Tasik Payawan
62.06.02,6209050,Katingan Hilir
62.06.03,6209060,Tewang Sangalang Garing
62.06.04,6209070,Pulau Malan
62.06.05,6209080,Katingan Tengah
62.06.06,6209090,Sanaman Mantikei
62.06.12,6209091,Petak Malai
62.06.07,6209100,Marikit
62.06.08,6209110,Katingan Hulu
62.06.13,6209111,Bukit Raya
62.11.02,6210010,Kahayan Kuala
62.11.08,6210011,Sebangau Kuala
62.11.01,6210020,Pandih Batu
62.11.06,6210030,Maliku
62.11.05,6210040,Kahayan Hilir
62.11.07,6210041,Jabiren Raya
62.11.03,6210050,Kahayan Tengah
62.11.04,6210060,Banama Tingang
62.10.06,6211010,Manuhing
62.10.11,6211011,Manuhing Raya
62.10.05,6211020,Rungan
62.10.10,6211021,Rungan Hulu
62.10.12,6211022,Rungan Barat
62.10.01,6211030,Sepang
62.10.07,6211031,Mihing Raya
62.10.02,6211040,Kurun
62.10.03,6211050,Tewah
62.10.04,6211060,Kahayan Hulu Utara
62.10.08,6211061,Damang Batu
62.10.09,6211062,Miri Manasa
62.13.02,6212010,Banua Lima
62.13.01,6212020,Dusun Timur
62.13.07,6212021,Paju Epat
62.13.04,6212030,Awang
62.13.03,6212040,Patangkep Tutui
62.13.05,6212050,Dusun Tengah
62.13.08,6212051,Raren Batuah
62.13.09,6212052,Paku
62.13.10,6212053,Karusen Janang
62.13.06,6212060,Pematang Karau
62.12.04,6213010,Permata Intan
62.12.08,6213011,Sungai Babuat
62.12.01,6213020,Murung
62.12.03,6213030,Laung Tuhup
62.12.06,6213031,Barito Tuhup Raya
62.12.02,6213040,Tanah Siang
62.12.07,6213041,Tanah Siang Selatan
62.12.05,6213050,Sumber Barito
62.12.09,6213051,Seribu Riam
62.12.10,6213052,Uut Murung
62.71.01,6271010,Pahandut
62.71.04,6271011,Sabangau
62.71.03,6271012,Jekan Raya
62.71.02,6271020,Bukit Batu
62.71.05,6271021,Rakumpit
63.01.06,6301010,Panyipatan
63.01.01,6301020,Takisung
63.01.04,6301030,Kurau
63.01.11,6301031,Bumi Makmur
63.01.05,6301040,Bati Bati
63.01.08,6301050,Tambang Ulang
63.01.03,6301060,Pelaihari
63.01.10,6301061,Bajuin
63.01.09,6301070,Batu Ampar
63.01.02,6301080,Jorong
63.01.07,6301090,Kintap
63.02.01,6302010,Pulau Sembilan
63.02.02,6302020,Pulau Laut Barat
63.02.21,6302021,Pulau Laut Tanjung Selayar
63.02.03,6302030,Pulau Laut Selatan
63.02.20,6302031,Pulau Laut Kepulauan
63.02.04,6302040,Pulau Laut Timur
63.02.05,6302050,Pulau Sebuku
63.02.06,6302060,Pulaulaut Utara
63.02.16,6302061,Pulau Laut Tengah
63.02.22,6302062,Pulaulaut Sigam
63.02.07,6302120,Kelumpang Selatan
63.02.17,6302121,Kelumpang Hilir
63.02.08,6302130,Kelumpang Hulu
63.02.14,6302140,Hampang
63.02.15,6302150,Sungai Durian
63.02.09,6302160,Kelumpang Tengah
63.02.18,6302161,Kelumpang Barat
63.02.10,6302170,Kelumpang Utara
63.02.11,6302180,Pamukan Selatan
63.02.12,6302190,Sampanahan
63.02.13,6302200,Pamukan Utara
63.02.19,6302201,Pamukan Barat
63.03.01,6303010,Aluh Aluh
63.03.13,6303011,Beruntung Baru
63.03.03,6303020,Gambut
63.03.02,6303030,Kertak Hanyar
63.03.19,6303031,Tatah Makmur
63.03.04,6303040,Sungai Tabuk
63.03.05,6303050,Martapura
63.03.15,6303051,Martapura Timur
63.03.14,6303052,Martapura Barat
63.03.07,6303060,Astambul
63.03.06,6303070,Karang Intan
63.03.11,6303080,Aranio
63.03.10,6303090,Sungai Pinang
63.03.17,6303091,Paramasan
63.03.09,6303100,Pengaron
63.03.16,6303101,Sambung Makmur
63.03.12,6303110,Mataraman
63.03.08,6303120,Simpang Empat
63.03.18,6303121,Telaga Bauntung
63.03.20,6303122,Cintapuri Darussalam
63.04.01,6304010,Tabunganen
63.04.02,6304020,Tamban
63.04.13,6304030,Mekarsari
63.04.03,6304040,Anjir Pasar
63.04.04,6304050,Anjir Muara
63.04.05,6304060,Alalak
63.04.06,6304070,Mandastana
63.04.17,6304071,Jejangkit
63.04.08,6304080,Belawang
63.04.16,6304090,Wanaraya
63.04.14,6304100,Barambai
63.04.07,6304110,Rantau Badauh
63.04.09,6304120,Cerbon
63.04.10,6304130,Bakumpai
63.04.15,6304140,Marabahan
63.04.12,6304150,Tabukan
63.04.11,6304160,Kuripan
63.05.01,6305010,Binuang
63.05.12,6305011,Hatungun
63.05.02,6305020,Tapin Selatan
63.05.11,6305021,Salam Babaris
63.05.03,6305030,Tapin Tengah
63.05.09,6305040,Bungur
63.05.08,6305050,Piani
63.05.10,6305060,Lokpaikat
63.05.04,6305070,Tapin Utara
63.05.07,6305080,Bakarangan
63.05.05,6305090,Candi Laras Selatan
63.05.06,6305100,Candi Laras Utara
63.06.02,6306010,Padang Batung
63.06.10,6306020,Loksado
63.06.03,6306030,Telaga Langsat
63.06.04,6306040,Angkinang
63.06.05,6306050,Kandangan
63.06.01,6306060,Sungai Raya
63.06.06,6306070,Simpur
63.06.09,6306080,Kalumpang
63.06.07,6306090,Daha Selatan
63.06.11,6306091,Daha Barat
63.06.08,6306100,Daha Utara
63.07.01,6307010,Haruyan
63.07.02,6307020,Batu Benawa
63.07.09,6307030,Hantakan
63.07.07,6307040,Batang Alai Selatan
63.07.10,6307041,Batang Alai Timur
63.07.06,6307050,Barabai
63.07.03,6307060,Labuan Amas Selatan
63.07.04,6307070,Labuan Amas Utara
63.07.05,6307080,Pandawan
63.07.08,6307090,Batang Alai Utara
63.07.11,6307091,Limpasu
63.08.01,6308010,Danau Panggang
63.08.09,6308011,Paminggir
63.08.02,6308020,Babirik
63.08.03,6308030,Sungai Pandan
63.08.10,6308031,Sungai Tabukan
63.08.04,6308040,Amuntai Selatan
63.08.05,6308050,Amuntai Tengah
63.08.07,6308060,Banjang
63.08.06,6308070,Amuntai Utara
63.08.08,6308071,Haur Gading
63.09.01,6309010,Banua Lawas
63.09.09,6309020,Pugaan
63.09.02,6309030,Kelua
63.09.08,6309040,Muara Harus
63.09.03,6309050,Tanta
63.09.04,6309060,Tanjung
63.09.06,6309070,Murung Pudak
63.09.05,6309080,Haruai
63.09.12,6309081,Bintang Ara
63.09.10,6309090,Upau
63.09.07,6309100,Muara Uya
63.09.11,6309110,Jaro
63.10.02,6310010,Kusan Hilir
63.10.11,6310011,Kusan Tengah
63.10.03,6310020,Sungai Loban
63.10.04,6310030,Satui
63.10.09,6310031,Angsana
63.10.05,6310040,Kusan Hulu
63.10.10,6310041,Kuranji
63.10.12,6310042,Teluk Kepayang
63.10.01,6310050,Batu Licin
63.10.07,6310051,Karang Bintang
63.10.06,6310052,Simpang Empat
63.10.08,6310053,Mantewe
63.11.05,6311010,Lampihong
63.11.04,6311020,Batu Mandi
63.11.03,6311030,Awayan
63.11.08,6311031,Tebing Tinggi
63.11.06,6311040,Paringin
63.11.07,6311041,Paringin Selatan
63.11.01,6311050,Juai
63.11.02,6311060,Halong
63.71.01,6371010,Banjarmasin Selatan
63.71.02,6371020,Banjarmasin Timur
63.71.03,6371030,Banjarmasin Barat
63.71.05,6371031,Banjarmasin Tengah
63.71.04,6371040,Banjarmasin Utara
63.72.02,6372010,Landasan Ulin
63.72.06,6372011,Liang Anggang
63.72.03,6372020,Cempaka
63.72.04,6372031,Banjarbaru Utara
63.72.05,6372032,Banjarbaru Selatan
64.01.01,6401010,Batu Sopang
64.01.10,6401011,Muara Samu
64.01.09,6401021,Batu Engau
64.01.02,6401022,Tanjung Harapan
64.01.03,6401030,Paser Belengkong
64.01.04,6401040,Tanah Grogot
64.01.05,6401050,Kuaro
64.01.06,6401060,Long Ikis
64.01.07,6401070,Muara Komam
64.01.08,6401080,Long Kali
64.07.12,6402010,Bongan
64.07.11,6402020,Jempang
64.07.13,6402030,Penyinggahan
64.07.10,6402040,Muara Pahu
64.07.17,6402041,Siluq Ngurai
64.07.09,6402050,Muara Lawa
64.07.14,6402051,Bentian Besar
64.07.08,6402060,Damai
64.07.16,6402061,Nyuatan
64.07.07,6402070,Barong Tongkok
64.07.15,6402071,Linggang Bigung
64.07.06,6402080,Melak
64.07.20,6402081,Sekolaq Darat
64.07.18,6402082,Mook Manaar Bulatn
64.07.05,6402090,Long Iram
64.07.19,6402091,Tering
64.02.13,6403010,Samboja
64.02.20,6403011,Samboja Barat
64.02.14,6403020,Muara Jawa
64.02.15,6403030,Sanga Sanga
64.02.03,6403040,Loa Janan
64.02.02,6403050,Loa Kulu
64.02.01,6403060,Muara Muntai
64.02.18,6403070,Muara Wis
64.02.08,6403080,Kota Bangun
64.02.19,6403081,Kota Bangun Darat
64.02.06,6403090,Tenggarong
64.02.07,6403100,Sebulu
64.02.16,6403110,Tenggarong Seberang
64.02.04,6403120,Anggana
64.02.05,6403130,Muara Badak
64.02.17,6403140,Marang Kayu
64.02.11,6403150,Muara Kaman
64.02.09,6403160,Kenohan
64.02.10,6403170,Kembang Janggut
64.02.12,6403180,Tabang
64.08.01,6404010,Muara Ancalong
64.08.06,6404011,Busang
64.08.18,6404012,Long Mesangat
64.08.02,6404020,Muara Wahau
64.08.07,6404021,Telen
64.08.08,6404022,Kombeng
64.08.03,6404030,Muara Bengkal
64.08.17,6404031,Batu Ampar
64.08.04,6404040,Sangatta Utara
64.08.09,6404041,Bengalon
64.08.13,6404042,Teluk Pandan
64.08.12,6404043,Sangatta Selatan
64.08.14,6404044,Rantau Pulung
64.08.05,6404050,Sangkulirang
64.08.10,6404051,Kaliorang
64.08.11,6404052,Sandaran
64.08.15,6404053,Kaubun
64.08.16,6404054,Karangan
64.03.01,6405010,Kelay
64.03.02,6405020,Talisayan
64.03.10,6405021,Tabalar
64.03.08,6405030,Biduk-biduk
64.03.07,6405040,Pulau Derawan
64.03.11,6405041,Maratua
64.03.03,6405050,Sambaliung
64.03.05,6405060,Tanjung Redeb
64.03.06,6405070,Gunung Tabur
64.03.04,6405080,Segah
64.03.09,6405090,Teluk Bayur
64.03.12,6405100,Batu Putih
64.03.13,6405110,Biatan
64.09.03,6409010,Babulu
64.09.02,6409020,Waru
64.09.01,6409030,Penajam
64.09.04,6409040,Sepaku
64.11.03,6411010,Laham
64.11.02,6411020,Long Hubung
64.11.01,6411030,Long Bagun
64.11.05,6411040,Long Pahangai
64.11.04,6411050,Long Apari
64.71.05,6471010,Balikpapan Selatan
64.71.06,6471011,Balikpapan Kota
64.71.01,6471020,Balikpapan Timur
