kode_pum,kode_bps,nama
33.05.06.2008,3305060008,Waluyo
33.05.06.2009,3305060009,Bocor
33.05.06.2010,3305060010,Maduretno
33.05.06.2011,3305060011,Ambalkumolo
33.05.06.2012,3305060012,Rantewringin
33.05.06.2013,3305060013,Tambakrejo
33.05.06.2014,3305060014,Sangubanyu
33.05.06.2015,3305060015,Arjowinangun
33.05.06.2016,3305060016,Ampih
33.05.06.2017,3305060017,Jogopaten
33.05.06.2018,3305060018,Klapasawit
33.05.06.2019,3305060019,Sidomoro
33.05.06.2020,3305060020,Tanjungrejo
33.05.06.2021,3305060021,Tanjungsari
33.05.07.2001,3305070001,Entak
33.05.07.2002,3305070002,Plempukankembaran
33.05.07.2003,3305070003,Kenoyojayan
33.05.07.2004,3305070004,Ambalresmi
33.05.07.2005,3305070005,Kaibonpetangkuran
33.05.07.2006,3305070006,Kaibon
33.05.07.2007,3305070007,Sumberjati
33.05.07.2008,3305070008,Blengorwetan
33.05.07.2009,3305070009,Blengorkulon
33.05.07.2010,3305070010,Benerwetan
33.05.07.2011,3305070011,Benerkulon
33.05.07.2012,3305070012,Ambalkliwonan
33.05.07.2013,3305070013,Pasarsenen
33.05.07.2014,3305070014,Pucangan
33.05.07.2015,3305070015,Ambalkebrek
33.05.07.2016,3305070016,Gondanglegi
33.05.07.2017,3305070017,Banjarsari
33.05.07.2018,3305070018,Lajer
33.05.07.2019,3305070019,Singosari
33.05.07.2020,3305070020,Sidoluhur
33.05.07.2021,3305070021,Sinungrejo
33.05.07.2022,3305070022,Ambarwinangun
33.05.07.2023,3305070023,Peneket
33.05.07.2024,3305070024,Sidorejo
33.05.07.2025,3305070025,Sidomulyo
33.05.07.2026,3305070026,Sidomukti
33.05.07.2027,3305070027,Prasutan
33.05.07.2028,3305070028,Kradenan
33.05.07.2029,3305070029,Pagedangan
33.05.07.2030,3305070030,Surobayan
33.05.07.2031,3305070031,Dukuhrejosari
33.05.07.2032,3305070032,Kembangsawit
33.05.08.2001,3305080001,Miritpetikusan
33.05.08.2002,3305080002,Tlogodepok
33.05.08.2003,3305080003,Mirit
33.05.08.2004,3305080004,Tlogopragoto
33.05.08.2005,3305080005,Lembupurwo
33.05.08.2006,3305080006,Wiromartan
33.05.08.2007,3305080007,Rowo
33.05.08.2008,3305080008,Singoyudan
33.05.08.2009,3305080009,Wergonayan
33.05.08.2010,3305080010,Selotumpeng
33.05.08.2011,3305080011,Sitibentar
33.05.08.2012,3305080012,Karanggede
33.05.08.2013,3305080013,Kertodeso
33.05.08.2014,3305080014,Patukrejomulyo
33.05.08.2015,3305080015,Patukgawemulyo
33.05.08.2016,3305080024,Mangunranan
33.05.08.2017,3305080025,Pekutan
33.05.08.2018,3305080026,Wirogaten
33.05.08.2019,3305080027,Winong
33.05.08.2020,3305080028,Ngabean
33.05.08.2021,3305080032,Sarwogadung
33.05.08.2022,3305080033,Krubungan
33.05.23.2001,3305081001,Patukrejo
33.05.23.2002,3305081002,Ngasinan
33.05.23.2003,3305081003,Pujodadi
33.05.23.2004,3305081004,Balorejo
33.05.23.2006,3305081005,Tlogorejo
33.05.23.2005,3305081006,Rowosari
33.05.23.2007,3305081007,Bonorowo
33.05.23.2008,3305081008,Sirnoboyo
33.05.23.2009,3305081009,Bonjokkidul
33.05.23.2010,3305081010,Bonjoklor
33.05.23.2011,3305081011,Mrentul
33.05.09.2001,3305090001,Tersobo
33.05.09.2002,3305090002,Prembun
33.05.09.2003,3305090003,Kabekelan
33.05.09.2004,3305090004,Tunggalroso
33.05.09.2005,3305090005,Kedungwaru
33.05.09.2006,3305090006,Bagung
33.05.09.2007,3305090007,Sidogede
33.05.09.2008,3305090008,Sembirkadipaten
33.05.09.2009,3305090009,Kedungbulus
33.05.09.2010,3305090010,Mulyosri
33.05.09.2011,3305090011,Pesuningan
33.05.09.2012,3305090012,Pecarikan
33.05.09.2013,3305090013,Kabuaran
33.05.24.2001,3305091001,Pejengkolan
33.05.24.2002,3305091002,Balingasal
33.05.24.2003,3305091003,Merden
33.05.24.2004,3305091004,Kalijering
33.05.24.2005,3305091005,Kaligubug
33.05.24.2006,3305091006,Sidototo
33.05.24.2007,3305091007,Rahayu
33.05.24.2008,3305091008,Sendangdalem
33.05.24.2009,3305091009,Padureso
33.05.10.2001,3305100001,Pekunden
33.05.10.2002,3305100002,Tanjungmeru
33.05.10.2003,3305100003,Kuwarisan
33.05.10.2004,3305100004,Kutowinangun
33.05.10.2005,3305100005,Lundong
33.05.10.2006,3305100006,Mekarsari
33.05.10.2007,3305100007,Babadsari
33.05.10.2008,3305100008,Ungaran
33.05.10.2009,3305100009,Mrinen
33.05.10.2010,3305100010,Pejagatan
33.05.10.2011,3305100011,Triwarno
33.05.10.2012,3305100012,Korowelang
33.05.10.2013,3305100013,Jlegiwinangun
33.05.10.2014,3305100014,Lumbu
33.05.10.2015,3305100015,Tanjungsari
33.05.10.2016,3305100016,Kaliputih
33.05.10.2017,3305100017,Tunjungseto
33.05.10.2018,3305100018,Pesalakan
33.05.10.2019,3305100019,Karangsari
33.05.11.2001,3305110011,Bojongsari
33.05.11.2002,3305110012,Surotrunan
33.05.11.2003,3305110013,Kambangsari
33.05.11.2004,3305110014,Jatimulyo
33.05.11.2005,3305110015,Tanuharjo
33.05.11.2006,3305110016,Karangtanjung
33.05.11.2007,3305110017,Kemangguan
33.05.11.2008,3305110018,Kalijaya
33.05.11.2009,3305110019,Karangkembang
33.05.11.2010,3305110020,Seliling
33.05.11.2011,3305110021,Tlogowulung
33.05.11.2012,3305110023,Kaliputih
33.05.11.2013,3305110024,Wonokromo
33.05.11.2014,3305110025,Sawangan
33.05.11.2015,3305110026,Kalirancang
33.05.11.2016,3305110027,Krakal
33.05.25.2001,3305111001,Jatipurus
33.05.25.2002,3305111002,Lerepkebumen
33.05.25.2003,3305111003,Blater
33.05.25.2004,3305111004,Poncowarno
33.05.25.2005,3305111005,Tegalrejo
33.05.25.2006,3305111006,Jembangan
33.05.25.2007,3305111007,Kedungdowo
33.05.25.2008,3305111008,Karangtengah
33.05.25.2009,3305111009,Tirtomoyo
33.05.25.2010,3305111010,Soka
33.05.25.2011,3305111011,Kebapangan
33.05.12.2001,3305120001,Muktisari
33.05.12.2002,3305120002,Murtirejo
33.05.12.2003,3305120003,Depokrejo
33.05.12.2004,3305120004,Mengkowo
33.05.12.2005,3305120005,Gesikan
33.05.12.2006,3305120006,Kalibagor
33.05.12.2007,3305120007,Argopeni
33.05.12.2008,3305120008,Jatisari
33.05.12.2009,3305120009,Kalirejo
33.05.12.1010,3305120010,Selang
33.05.12.2011,3305120011,Adikarso
33.05.12.1012,3305120012,Tamanwinangun
33.05.12.1013,3305120013,Panjer
33.05.12.2014,3305120014,Kembaran
33.05.12.2015,3305120015,Sumberadi
33.05.12.2016,3305120016,Wonosari
33.05.12.2017,3305120017,Roworejo
33.05.12.2018,3305120018,Tanahsari
33.05.12.2019,3305120019,Bandung
33.05.12.2020,3305120020,Candimulyo
33.05.12.2021,3305120021,Kalijirek
33.05.12.2022,3305120022,Candiwulan
33.05.12.2023,3305120023,Kawedusan
33.05.12.1024,3305120024,Kebumen
33.05.12.2025,3305120025,Kutosari
33.05.12.1026,3305120026,Bumirejo
33.05.12.2027,3305120027,Gemeksekti
33.05.12.2028,3305120028,Karangsari
33.05.12.2029,3305120029,Jemur
33.05.13.2001,3305130001,Logede
33.05.13.2002,3305130002,Kuwayuhan
33.05.13.2003,3305130003,Kedawung
33.05.13.2004,3305130004,Pejagoan
33.05.13.2005,3305130005,Kebulusan
33.05.13.2006,3305130006,Aditirto
33.05.13.2007,3305130007,Karangpoh
33.05.13.2008,3305130008,Jemur
33.05.13.2009,3305130009,Prigi
33.05.13.2010,3305130010,Kebagoran
33.05.13.2011,3305130011,Pengaringan
33.05.13.2012,3305130012,Peniron
33.05.13.2013,3305130013,Watulawang
33.05.14.2001,3305140001,Menganti
33.05.14.2002,3305140002,Trikarso
33.05.14.2003,3305140003,Sidoharjo
33.05.14.2004,3305140004,Giwangretno
33.05.14.2005,3305140005,Jabres
33.05.14.2006,3305140006,Sruweng
33.05.14.2007,3305140007,Karanggedang
33.05.14.2008,3305140008,Purwodeso
33.05.14.2009,3305140009,Klepusanggar
33.05.14.2010,3305140010,Tanggeran
33.05.14.2011,3305140011,Karangsari
33.05.14.2012,3305140012,Karangpule
33.05.14.2013,3305140013,Pakuran
33.05.14.2014,3305140014,Pengempon
33.05.14.2015,3305140015,Kejawang
33.05.14.2016,3305140016,Karangjambu
33.05.14.2017,3305140017,Sidoagung
33.05.14.2018,3305140018,Penusupan
33.05.14.2019,3305140019,Donosari
33.05.14.2020,3305140020,Pandansari
33.05.14.2021,3305140021,Condongcampur
33.05.15.2001,3305150001,Sugihwaras
33.05.15.2002,3305150002,Tambaharjo
33.05.15.2003,3305150003,Tepakyang
33.05.15.2004,3305150004,Sidomulyo
33.05.15.2005,3305150005,Wajasari
33.05.15.2006,3305150006,Candiwulan
33.05.15.2007,3305150007,Adikarto
33.05.15.2008,3305150008,Adimulyo
33.05.15.2009,3305150009,Temanggal
33.05.15.2010,3305150010,Joho
33.05.15.2011,3305150011,Adiluhur
33.05.15.2012,3305150012,Tegalsari
33.05.15.2013,3305150013,Sekarteja
33.05.15.2014,3305150014,Kemujan
33.05.15.2015,3305150015,Mangunharjo
33.05.15.2016,3305150016,Banyurata
33.05.15.2017,3305150017,Meles
33.05.15.2018,3305150018,Caruban
33.05.15.2019,3305150019,Bonjok
33.05.15.2020,3305150020,Arjomulyo
33.05.15.2021,3305150021,Arjosari
33.05.15.2022,3305150022,Pekuwon
33.05.15.2023,3305150023,Sidomukti
33.05.16.2001,3305160001,Kamulyan
33.05.16.2002,3305160002,Sidomukti
33.05.16.2003,3305160003,Tambaksari
33.05.16.2004,3305160004,Kalipurwo
33.05.16.2005,3305160005,Purwodadi
33.05.16.2006,3305160006,Pondokgebangsari
33.05.16.2007,3305160007,Kuwarasan
33.05.16.2008,3305160008,Harjodowo
33.05.16.2009,3305160009,Lemahduwur
33.05.16.2010,3305160010,Madureso
33.05.16.2011,3305160011,Mangli
33.05.16.2012,3305160012,Gandusari
33.05.16.2013,3305160013,Ori
33.05.16.2014,3305160014,Serut
33.05.16.2015,3305160015,Banjareja
33.05.16.2016,3305160016,Gumawang
33.05.16.2017,3305160017,Wonoyoso
33.05.16.2018,3305160018,Gunungmujil
33.05.16.2019,3305160019,Kuwaru
33.05.16.2020,3305160020,Bendungan
33.05.16.2021,3305160021,Jatimulyo
33.05.16.2022,3305160022,Sawangan
33.05.17.2001,3305170001,Redisari
33.05.17.2002,3305170002,Kalisari
33.05.17.2003,3305170003,Pringtutul
33.05.17.2004,3305170004,Rowokele
33.05.17.2005,3305170005,Bumiagung
33.05.17.2006,3305170006,Jatiluhur
33.05.17.2007,3305170007,Kretek
33.05.17.2008,3305170008,Sukomulyo
33.05.17.2009,3305170009,Giyanti
33.05.17.2010,3305170010,Wonoharjo
33.05.17.2011,3305170011,Wagirpandan
33.05.18.2001,3305180001,Sidoharum
33.05.18.2002,3305180002,Selokerto
33.05.18.2003,3305180003,Kalibeji
33.05.18.2004,3305180004,Jatinegara
33.05.18.2005,3305180005,Bejiruyung
33.05.18.2006,3305180006,Pekuncen
33.05.18.2007,3305180007,Kedungjati
33.05.18.2008,3305180008,Semali
33.05.18.2009,3305180009,Bonosari
33.05.18.2010,3305180010,Sempor
33.05.18.2011,3305180011,Tunjungseto
33.05.18.2012,3305180012,Sampang
33.05.18.2013,3305180013,Donorojo
33.05.18.2014,3305180014,Kedungwringin
33.05.18.2015,3305180015,Kenteng
33.05.18.2016,3305180016,Somagede
33.05.19.2001,3305190001,Kalitengah
33.05.19.2002,3305190002,Kemukus
33.05.19.2003,3305190003,Banjarsari
33.05.19.2004,3305190004,Panjangsari
33.05.19.2005,3305190005,Patemon
33.05.19.2006,3305190006,Kedungpuji
33.05.19.2007,3305190007,Wero
33.05.19.1008,3305190008,Gombong
33.05.19.1009,3305190009,Wonokriyo
33.05.19.2010,3305190010,Semondo
33.05.19.2011,3305190011,Semanding
33.05.19.2012,3305190012,Sidayu
33.05.19.2013,3305190013,Wonosigro
33.05.19.2014,3305190014,Klopogodo
33.05.20.2001,3305200001,Sidomulyo
33.05.20.1002,3305200002,Panjatan
33.05.20.1003,3305200003,Karanganyar
33.05.20.1004,3305200004,Jatiluhur
33.05.20.2005,3305200005,Candi
33.05.20.2006,3305200006,Giripurno
33.05.20.1007,3305200007,Plarangan
33.05.20.2008,3305200008,Karangkemiri
33.05.20.2009,3305200009,Wonorejo
33.05.20.2010,3305200010,Grenggeng
33.05.20.2011,3305200011,Pohkumbang
33.05.21.2001,3305210001,Karanggayam
33.05.21.2002,3305210002,Kajoran
33.05.21.2003,3305210003,Karangtengah
33.05.21.2004,3305210004,Karangmojo
33.05.21.2005,3305210005,Penimbun
33.05.21.2006,3305210006,Kalirejo
33.05.21.2007,3305210007,Pagebangan
33.05.21.2008,3305210008,Clapar
33.05.21.2009,3305210009,Logandu
33.05.21.2010,3305210010,Kebakalan
33.05.21.2011,3305210011,Karangrejo
33.05.21.2012,3305210012,Wonotirto
33.05.21.2013,3305210013,Kalibening
33.05.21.2014,3305210014,Gunungsari
33.05.21.2015,3305210015,Ginandong
33.05.21.2016,3305210016,Binangun
33.05.21.2017,3305210017,Glontor
33.05.21.2018,3305210018,Selogiri
33.05.21.2019,3305210019,Giritirto
33.05.22.2001,3305220015,Pucangan
33.05.22.2002,3305220016,Seboro
33.05.22.2003,3305220017,Wonosari
33.05.22.2004,3305220018,Sadangkulon
33.05.22.2005,3305220019,Cangkring
33.05.22.2006,3305220020,Sadangwetan
33.05.22.2007,3305220021,Kedunggong
33.05.26.2001,3305221001,Widoro
33.05.26.2002,3305221002,Seling
33.05.26.2004,3305221003,Kedungwaru
33.05.26.2003,3305221004,Pencil
33.05.26.2005,3305221005,Kaligending
33.05.26.2006,3305221006,Plumbon
33.05.26.2007,3305221007,Pujotirto
33.05.26.2008,3305221008,Wadasmalang
33.05.26.2009,3305221009,Tlepok
33.05.26.2010,3305221010,Kalisono
33.05.26.2011,3305221011,Langse
33.05.26.2012,3305221012,Banioro
33.05.26.2013,3305221013,Karangsambung
33.05.26.2014,3305221014,Totogan
33.06.01.2005,3306010001,Kertojayan
33.06.01.2007,3306010002,Ukirsari
33.06.01.2006,3306010003,Pasaranom
33.06.01.2004,3306010004,Munggangsari
33.06.01.2003,3306010005,Ketawangrejo
33.06.01.2002,3306010006,Patutrejo
33.06.01.2001,3306010007,Harjobinangun
33.06.01.2024,3306010008,Roworejo
33.06.01.2025,3306010009,Tunggulrejo
33.06.01.2023,3306010010,Aglik
33.06.01.2022,3306010011,Grabag
33.06.01.2021,3306010012,Banyuyoso
33.06.01.2020,3306010013,Wonoenggal
33.06.01.2019,3306010014,Kalirejo
33.06.01.2018,3306010015,Tegalrejo
33.06.01.2015,3306010016,Rejosari
33.06.01.2013,3306010017,Duduwetan
33.06.01.2014,3306010018,Dudukulon
33.06.01.2012,3306010019,Bakurejo
33.06.01.2009,3306010020,Sumberagung
33.06.01.2008,3306010021,Nambangan
33.06.01.2010,3306010022,Bendungan
33.06.01.2011,3306010023,Rowodadi
33.06.01.2016,3306010024,Trimulyo
33.06.01.2017,3306010025,Tulusrejo
33.06.01.2031,3306010026,Kumpulrejo
33.06.01.2030,3306010027,Tlepokkulon
33.06.01.2032,3306010028,Kese
33.06.01.2029,3306010029,Tlepokwetan
33.06.01.2028,3306010030,Dukuhdungus
33.06.01.2027,3306010031,Sangubanyu
33.06.01.2026,3306010032,Kedungkamal
33.06.02.2007,3306020001,Keburuhan
33.06.02.2006,3306020002,Depokrejo
33.06.02.2005,3306020003,Malang
33.06.02.2004,3306020004,Pagak
33.06.02.2003,3306020005,Wero
33.06.02.2002,3306020006,Girirejo
33.06.02.2001,3306020007,Ngentak
33.06.02.2013,3306020008,Wonosari
33.06.02.2012,3306020009,Pejagran
33.06.02.2011,3306020010,Wonoroto
33.06.02.2010,3306020011,Kesidan
33.06.02.2009,3306020012,Kumpulsari
33.06.02.2008,3306020013,Awu-awu
33.06.02.2025,3306020014,Kaliwungukidul
33.06.02.2026,3306020015,Kaliwungulor
33.06.02.2024,3306020016,Ringgit
33.06.02.2023,3306020017,Tunjungan
33.06.02.2022,3306020018,Wasiat
33.06.02.2021,3306020019,Laban
33.06.02.2020,3306020020,Rasukan
33.06.02.2014,3306020021,Wonosri
33.06.02.2015,3306020022,Jeruken
33.06.02.2016,3306020023,Tanjungrejo
33.06.02.2017,3306020024,Kalitanjung
33.06.02.2018,3306020025,Kuwukan
33.06.02.2019,3306020026,Kedondong
33.06.02.2035,3306020027,Candi
33.06.02.2034,3306020028,Joso
33.06.02.2033,3306020029,Ngombol
33.06.02.2032,3306020030,Briyan
33.06.02.2031,3306020031,Klandaran
33.06.02.2030,3306020032,Susuk
33.06.02.2029,3306020033,Karangtalun
33.06.02.2028,3306020034,Bojong
33.06.02.2027,3306020035,Cokroyasan
33.06.02.2044,3306020036,Sumberrejo
33.06.02.2043,3306020037,Wunut
33.06.02.2042,3306020038,Mendiro
33.06.02.2041,3306020039,Jombang
33.06.02.2040,3306020040,Kembangkuning
33.06.02.2036,3306020041,Pulutan
33.06.02.2037,3306020042,Walikoro
33.06.02.2038,3306020043,Sruwoh
33.06.02.2039,3306020044,Wonoboyo
33.06.02.2048,3306020045,Singkilwetan
33.06.02.2049,3306020046,Tumenggungan
33.06.02.2050,3306020047,Curug
33.06.02.2051,3306020048,Wingkosanggrahan
33.06.02.2047,3306020049,Singkilkulon
33.06.02.2046,3306020050,Wingkoharjo
33.06.02.2045,3306020051,Wingkosigromulyo
33.06.02.2052,3306020052,Wingkomulyo
33.06.02.2053,3306020053,Wingkotinumpuk
33.06.02.2054,3306020054,Piyono
33.06.02.2055,3306020055,Tanjung
33.06.02.2056,3306020056,Secang
33.06.02.2057,3306020057,Seboropasar
33.06.03.2001,3306030001,Jatimalang
33.06.03.2002,3306030002,Jatikontal
33.06.03.2003,3306030003,Gedangan
33.06.03.2004,3306030004,Karanganyar
33.06.03.2005,3306030005,Jogoboyo
33.06.03.2006,3306030006,Watukuro
33.06.03.2007,3306030007,Karangsari
33.06.03.2008,3306030008,Banjarsari
33.06.03.2009,3306030009,Kebonsari
33.06.03.2010,3306030010,Sidoharjo
33.06.03.2011,3306030011,Jogoresan
33.06.03.2012,3306030012,Geparang
33.06.03.2013,3306030013,Nampurejo
33.06.03.2014,3306030014,Kentengrejo
33.06.03.2015,3306030015,Nampu
33.06.03.2016,3306030016,Gesing
33.06.03.2017,3306030017,Keponggok
33.06.03.2018,3306030018,Bubutan
33.06.03.2019,3306030019,Tegalaren
33.06.03.2020,3306030020,Sukomanah
33.06.03.2021,3306030021,Blendung
33.06.03.2022,3306030022,Guyangan
33.06.03.2023,3306030023,Bongkot
33.06.03.2024,3306030024,Purwodadi
33.06.03.2025,3306030025,Sumbersari
33.06.03.2026,3306030026,Purwosari
33.06.03.2027,3306030027,Jenarwetan
33.06.03.2028,3306030028,Jenarkidul
33.06.03.2029,3306030029,Jenarlor
33.06.03.2030,3306030030,Pundensari
33.06.03.2031,3306030031,Kesugihan
33.06.03.2032,3306030032,Tlogorejo
33.06.03.2033,3306030033,Plandi
33.06.03.2034,3306030034,Bragolan
33.06.03.2035,3306030035,Ketangi
33.06.03.2036,3306030036,Karangmulyo
33.06.03.2037,3306030037,Keduren
33.06.03.2038,3306030038,Sumberrejo
33.06.03.2039,3306030039,Brondongrejo
33.06.03.2040,3306030040,Sendangsari
33.06.04.2001,3306040001,Dadirejo
33.06.04.2003,3306040002,Bapangsari
33.06.04.2002,3306040003,Tlogokotes
33.06.04.2007,3306040004,Somorejo
33.06.04.2006,3306040005,Krendetan
33.06.04.2004,3306040006,Bugel
33.06.04.2005,3306040007,Bagelen
33.06.04.2012,3306040008,Kalirejo
33.06.04.2008,3306040009,Hargorojo
33.06.04.2009,3306040010,Durensari
33.06.04.2011,3306040011,Sokoagung
33.06.04.2010,3306040012,Semono
33.06.04.2015,3306040013,Semagung
33.06.04.2013,3306040014,Clapar
33.06.04.2014,3306040015,Soko
33.06.04.2016,3306040016,Piji
33.06.04.2017,3306040017,Kemanukan
33.06.05.2001,3306050001,Jatirejo
33.06.05.2002,3306050002,Somongari
33.06.05.2003,3306050003,Donorejo
33.06.05.2004,3306050004,Hulosobo
33.06.05.2005,3306050005,Kaliharjo
33.06.05.2006,3306050006,Kaligono
33.06.05.2007,3306050007,Tlogoguwo
33.06.05.2008,3306050008,Pandanrejo
33.06.05.2009,3306050009,Tawangsari
33.06.05.2010,3306050010,Tlogobulu
33.06.05.2011,3306050011,Purbowono
33.06.05.2012,3306050012,Ngaran
33.06.05.2013,3306050013,Kedunggubah
33.06.05.2014,3306050014,Jelok
33.06.05.2015,3306050015,Tlogorejo
33.06.05.2016,3306050016,Gunungwangi
33.06.05.2017,3306050017,Hardimulyo
33.06.05.2018,3306050018,Sudorogo
33.06.05.2019,3306050019,Sumowono
33.06.05.2020,3306050020,Ngadirejo
33.06.05.2021,3306050021,Pucungroto
33.06.06.1012,3306060001,Pangenrejo
33.06.06.1011,3306060002,Kedungsari
33.06.06.2006,3306060003,Wonoroto
33.06.06.2005,3306060004,Semawung
33.06.06.2004,3306060005,Ganggeng
33.06.06.2001,3306060006,Pacekelan
33.06.06.2002,3306060007,Plipir
33.06.06.2003,3306060008,Brenggong
33.06.06.1007,3306060009,Cangkrepkidul
33.06.06.1008,3306060010,Cangkreplor
33.06.06.2009,3306060011,Sidorejo
33.06.06.1010,3306060012,Tambakrejo
33.06.06.1017,3306060013,Purworejo
33.06.06.1013,3306060014,Pangenjurutengah
33.06.06.1014,3306060015,Doplang
33.06.06.1015,3306060016,Sindurjan
33.06.06.1016,3306060017,Paduroso
33.06.06.1018,3306060018,Mranti
33.06.06.1019,3306060019,Mudal
33.06.06.1020,3306060020,Keseneng
33.06.06.1021,3306060021,Baledono
33.06.06.2023,3306060022,Sidomulyo
33.06.06.2024,3306060023,Sudimoro
33.06.06.2025,3306060024,Donorati
33.06.06.2022,3306060025,Wonotulus
33.06.07.2001,3306070001,Seborokrapyak
33.06.07.2002,3306070002,Triwarno
33.06.07.2003,3306070003,Bajangrejo
33.06.07.2004,3306070004,Bencorejo
33.06.07.2005,3306070005,Surorejo
33.06.07.2006,3306070006,Wangunrejo
33.06.07.2007,3306070007,Cengkawakrejo
33.06.07.2008,3306070008,Popongan
33.06.07.2009,3306070009,Borowetan
33.06.07.1010,3306070010,Borokulon
33.06.07.2011,3306070011,Tegalrejo
33.06.07.2012,3306070012,Banyuurip
33.06.07.2013,3306070013,Malangrejo
33.06.07.2014,3306070014,Tegalkuning
33.06.07.2015,3306070015,Kliwonan
33.06.07.2016,3306070016,Kertosono
33.06.07.2017,3306070017,Tanjunganom
33.06.07.2018,3306070018,Sawit
33.06.07.2019,3306070019,Sumbersari
33.06.07.2020,3306070020,Pakisrejo
33.06.07.2021,3306070021,Candingasinan
33.06.07.2022,3306070022,Sokowaten
33.06.07.2023,3306070023,Golok
33.06.07.2024,3306070024,Candisari
33.06.07.2025,3306070025,Condongsari
33.06.07.1026,3306070026,Kledungkradenan
33.06.07.1027,3306070027,Kledung Karangdalem
33.06.08.2001,3306080001,Jono
33.06.08.2002,3306080002,Pogungjurutengah
33.06.08.2003,3306080003,Pogungrejo
33.06.08.2004,3306080004,Banjarejo
33.06.08.2005,3306080005,Pogungkalangan
33.06.08.2006,3306080006,Ketiwijayan
33.06.08.2007,3306080007,Krandegan
33.06.08.2008,3306080008,Tanjungrejo
33.06.08.2010,3306080009,Tangkisan
33.06.08.2011,3306080010,Jatingarang
33.06.08.2012,3306080011,Bandungkidul
33.06.08.2013,3306080012,Bandungrejo
33.06.08.2009,3306080013,Dewi
33.06.08.2015,3306080014,Botorejo
33.06.08.2017,3306080015,Dukuhrejo
33.06.08.2016,3306080016,Botodaleman
33.06.08.2014,3306080017,Besole
33.06.08.2022,3306080018,Bayan
33.06.08.2018,3306080019,Grantung
33.06.08.2019,3306080020,Kalimiru
33.06.08.2021,3306080021,Bringin
33.06.08.2023,3306080022,Pekutan
33.06.08.2024,3306080023,Jrakah
33.06.08.1020,3306080024,Sucenjurutengah
33.06.08.2025,3306080025,Sambeng
33.06.08.2026,3306080026,Pucangagung
33.06.09.2006,3306090001,Purwosari
33.06.09.2005,3306090002,Karangwuluh
33.06.09.2001,3306090003,Kebondalem
33.06.09.2002,3306090004,Tuntungpait
33.06.09.2003,3306090005,Kiyangkongrejo
33.06.09.2012,3306090006,Pringgowijayan
33.06.09.2004,3306090007,Suren
33.06.09.2007,3306090008,Kepuh
33.06.09.2008,3306090009,Majir
33.06.09.1014,3306090010,Semawung Daleman
33.06.09.1010,3306090011,Semawung Kembaran
33.06.09.2011,3306090012,Kuwurejo
33.06.09.2013,3306090013,Sidarum
33.06.09.1009,3306090014,Bayem
33.06.09.1017,3306090015,Katerban
33.06.09.1016,3306090016,Kutoarjo
33.06.09.1015,3306090017,Bandung
